user_id,watch_ratio,weekly_minutes,login_days_7d,sessions_7d,assignment_submit_rate,quiz_avg,forum_posts_30d,device_main,signup_channel,paid,signup_date,last_active_date,completed
U228719,0.23875860491367107,188.49514161588255,3,12,0.37314733323725024,47.78134957705195,2,MOBILE,sns,1,2025-03-05,2025-05-17,0
U868911,37%,228.55388963149665,1,5,0.2830924330638746,48.2638713083458,1,mobile,ad,0,2025-12-23,2026-05-16,0
U799090,0.5382323470832425,616.9613538484098,0,8,0.5090935051140684,74.16478981752125,2,mobile,ad,,2025-11-29,2025-12-27,1
U827513,0.5423054093895603,150.92669953139801,2,11,0.4846503775931124,74.34745069907626,0,mobile,sns,True,2025-09-15,2026-02-15,1
U278383,0.6299637003119296,223.89542624367775,1,10,0.44069332861448324,46.25653493152147,1,tablet,ad,0,2025-08-28,2025-12-18,1
U113115,0.3366772698152133,67.18857792582413,1,14,0.36153299826172025,77.43162935990676,1,mobile,ad,,2025-03-16,2025-05-14,0
U919573,0.5292993333306817,263.9059693542589,3,9,0.6470278562665178,미응시,2,mobile,search,1,2025-11-28,2026-04-03,1
U360017,0.5418140792096077,47.00895678404994,0,14,0.453485337177743,68.94377663603683,0,pc,search,0,2025-01-22,2025-07-20,0
U690641,0.6208014389010484,323.8093480154484,2,8,0.29775321637884944,72.83736500667649,1,pc,referral,0,2025-08-13,2025-10-15,0
U918491,0.7090637443398545,142.0553774181902,6,11,0.6888920371887547,79.99976403357945,1, mobile,ad,1,2025-04-03,2025-06-13,1
U132546,27%,50.31904253494032,6,12,0.8294037887234755,78.14640986811678,1,PC,search,1,2025-06-15,2025-11-30,1
U104926,0.678604464264731,104.3007358824892,0,8,0.7560162399162393,48.63928496968697,2,pc,sns,1,2025-02-04,2025-04-07,0
U104886,0.9215653405666834,222.5267261471972,5,8,0.32096472210247606,미응시,0,pc,sns,1,2025-02-19,2025-07-23,1
U240693,0.0625523235462513,117.14528445563373,7,9,0.62074479366647,미응시,0,MOBILE,search,Y,2025-05-18,2025-10-27,0
U146492,0.297788178774403,116.17280530056087,4,7,0.35127673405885407,59.9484212889934,0,pc,sns,N,2025-05-25,2025-09-07,0
U837981,0.33241642520710124,210.7906439689038,3,10,0.11648802768711954,92.53755897167987,0,mobile,sns,0,2025-11-17,2025-12-01,0
U645332,0.3535697752605038,123.23817262169102,3,5,0.18976634747457513,,1,mobile,search,0,2025-08-06,2025-08-16,0
U982041,0.888366481033932,254.48134589595233,1,10,0.23868350397055393,미응시,4,mobile,ad,0,2025-01-12,2025-03-03,0
U821332,0.2626248186498403,90.27851971182358,3,10,0.49263692074508664,68.99929939087693,1,mobile,sns,1,2025-12-05,2025-12-08,0
U966868,0.661199787484568,36.8844320866479,7,16,0.772852561617215,87.82548991870459,0, mobile,ad,True,2025-08-11,2025-12-27,1
U314697,0.3699758176394292,127.68625657711172,4,14,0.2649087211636451,62.95264852056312,2,mobile,search,0,2025-10-29,2026-02-21,0
U359019,0.43351841857278767,137.053135605394,3,7,0.6581074730537899,83.9221739608196,1,MOBILE,search,1,2025-12-03,2026-02-23,1
U864467,0.5079327639824252,88.0472850104316,0,11,0.0895748635229989,91.36451566784916,1,pc,ad,0,2025-07-06,2025-11-30,0
U320394,0.66733458260936,154.43230211614332,7,8,0.732259499148178,89.02597350505192,2,mobile,ad,0,2025-03-07,2025-03-31,1
U151508,51%,41.64732265016883,1,11,0.36857513505212053,74.52565802417361,3,mobile,search,1,2025-06-13,2025-09-11,0
U702216,0.5074530663399578,157.08180716977316,5,11,0.32095162235113744,89.51434996241406,1,pc,sns,0,2025-09-07,2025-11-07,0
U820866,0.6385724649214769,60.033388241631286,2,11,0.41824161350014494,64.68866776780565,3,mobile,sns,1,2025-01-13,2025-01-17,0
U971375,0.6949351901736511,50.19832885729322,2,7,0.5332531699919402,100.0,0,pc,search,0,2025-12-11,2026-03-07,1
U935014,0.7639129389210524,134.7574555648142,1,5,0.49629882588753993,75.37189358008354,0,mobile,search,0,2025-05-08,2025-06-03,0
U208207,0.7002675819908778,47.35885857201554,3,9,,88.05511826953854,0,mobile,referral,1,2025-08-29,2025-09-06,0
U794896,0.4517837383443257,27.915756740341248,5,8,0.4959114146511541,66.93187597378841,0,mobile,sns,True,2025-12-24,2026-01-31,1
U861514,0.6534975130394396,169.4874024457473,3,9,0.2593010356638214,78.99180346552089,1,mobile,sns,True,2025-11-11,2025-12-16,1
U728308,0.6189002959279365,64.82148344786098,0,13,0.12135678366351615,79.60848872925925,2,pc,ad,Y,2025-09-27,2026-01-18,0
U837818,0.6614785311523065,179.79079599916892,2,10,0.46422499673900885,58.996328560289754,1,mobile,ad,1,2025-04-19,2025-09-09,1
U854181,37%,108.84048009903495,1,5,0.47680480714582796,58.58179282123539,0,mobile,search,Y,2025-07-11,2025-10-06,0
U501894,0.790161876997892,134.68208791235642,3,10,0.14752296951386787,69.13696421008441,1,mobile,sns,0,2025-07-02,2025-10-26,0
U136136,0.522130351399684,224.53939001896785,7,12,0.37555140610169163,87.47465561384388,1,pc,referral,N,2025-11-10,2025-11-28,1
U510574,0.7804163034132726,164.09161191075682,7,13,0.09784767479388105,46.360012986169735,1,mobile,ad,True,2025-01-15,2025-06-06,0
U281603,0.3014005140448319,182.04088156499466,7,12,0.7703236822643598,66.92011092430225,2,pc,sns,Y,2025-01-09,2025-04-09,0
U202356,0.6103054735642081,178.20566439282496,0,11,0.1968993439383477,90.33821672012655,1,pc,sns,N,2025-02-13,2025-05-01,0
U212431,0.7880339655745824,82.79750022571025,3,12,0.40683805913487914,54.75018849187241,1,mobile,sns,N,2025-12-15,2026-05-21,1
U727635,0.8244273551004585,159.78558836596198,0,4,0.4137186658516641,89.5546092855805,0,pc,search,False,2025-07-16,2025-09-10,0
U554077,0.4817036766020992,70.52370182959028,3,8,0.8084903186368304,56.21089832805259,2,pc,ad,False,2025-09-12,2025-11-30,1
U585854,0.7552767339233768,159.99497502038662,4,12,0.06355021698014603,59.16841740281839,1,mobile,referral,0,2025-02-04,2025-07-21,0
U770668,0.7570191200104244,105.66110673105186,6,11,0.8774513405046291,69.93889510973622,1,mobile,ad,1,2025-01-05,2025-02-01,1
U593440,0.8801027344194984,119.36030394122383,2,12,0.7031495859962439,98.22842695733311,1,MOBILE,ad,1,2025-08-25,2025-11-27,1
U667010,0.5509312590361815,303.21297315910755,0,10,0.476360839727793,63.03989925022758,2,pc,ad,1,2025-09-14,2025-12-27,1
U177421,0.3637963782908284,173.87708395238138,3,12,0.5254788957422474,47.73852096292879,0,mobile,search,1,2025-06-05,2025-10-09,0
U866017,0.3454068684354459,86.93665194028918,3,12,0.44612090812257627,52.37289533529225,2,mobile,ad,0,2025-01-31,2025-07-18,0
U503902,0.494691087437147,41.45843599227467,4,13,0.17821130241100458,85.04727466381514,3,pc,search,1,2025-06-28,2025-08-29,0
U239691,0.5655529593029837,137.2675188902713,0,10,0.5266390968489287,53.03363600870806,0,MOBILE,referral,Y,2025-08-21,2025-09-10,0
U831994,70%,45.51233973457973,4,10,0.561121982254965,88.63150405673633,2,mobile,search,1,2025-03-19,2025-05-30,0
U761158,0.7233266291716041,325.12670495635155,3,7,0.6529365213205389,,1,pc,referral,0,2025-04-20,2025-05-18,1
U147723,55%,121.4494569698493,5,11,0.8283332578222564,71.5482028273908,2,pc,referral,1,2025-09-29,2026-02-07,1
U273737,0.7547158383394802,211.86479826551917,7,11,0.19934786526571624,76.1622594434324,2,mobile,sns,0,2025-03-19,2025-06-29,0
U114174,0.0687517674138448,52.49910167016825,1,6,,60.787115297445204,1,mobile,search,0,2025-02-06,2025-06-23,0
U343682,0.6837912513615354,171.2971277758053,6,6,0.5859305278264506,73.93020690093269,2, pc,sns,0,2025-08-17,2025-10-17,1
U189982,0.816925155042959,237.24764161691374,1,4,0.14189704723810703,55.29697804568124,2,mobile,search,N,2025-01-09,2025-06-30,0
U738913,0.1658297434575557,179.48487740254149,7,9,0.2275124633042473,90.88447301515691,1,tablet,ad,1,2025-06-07,2025-11-16,0
U570297,0.2877303951951866,202.77798537035977,3,8,,57.617866781250626,0,mobile,referral,0,2025-07-27,2026-01-08,0
U982183,54%,162.28706569360372,5,15,0.18124785350940928,78.14432888893175,1,pc,search,0,2025-01-24,2025-06-02,0
U774480,0.7637859116166765,99.73455014731616,6,10,0.3412958945644234,57.51349576835143,3,pc,referral,1,2025-08-26,2025-09-28,1
U650388,0.9417264480773443,72.43761522222766,4,7,0.1365670025343369,64.53513578912028,3,mobile,search,Y,2025-10-27,2025-11-22,1
U558381,0.6519929858705201,80.21363629803918,3,10,0.7473578608182007,66.76635152176266,1,mobile,search,False,2025-12-21,2026-06-12,1
U149050,0.5754589360577199,329.4966677900473,6,8,0.062448371963726976,100.0,1,tablet,sns,False,2025-04-07,2025-09-11,0
U163181,0.8094025232595249,145.91724440000857,3,5,0.32894592797912164,71.79775478570696,1,pc,sns,,2025-04-30,2025-10-06,1
U654677,0.621320457446406,249.96863233343052,5,15,0.16731654310898278,60.49858284143713,1, mobile,search,1,2025-08-14,2025-12-08,1
U103941,0.48007491200301183,90.24812737059146,4,9,0.33849014582507203,65.77622143516572,2,mobile,sns,Y,2025-08-07,2026-01-09,1
U138115,32%,195.89713344695392,3,18,0.47074190780722747,50.934584274974625,3,mobile,search,0,2025-08-10,2025-11-07,0
U297221,0.7876215655977318,69.05241095429622,0,10,0.4602141817932258,69.72099709962919,1, mobile,ad,1,2025-04-25,2025-05-24,0
U895730,0.8688777890338203,110.65569963172054,2,9,0.5924318604303714,97.91521330172415,3,MOBILE,sns,1,2025-01-21,2025-03-08,0
U513036,54%,96.86231927890627,7,12,0.8033931533679134,76.70455343372036,4,MOBILE,ad,1,2025-01-10,2025-06-13,1
U738619,85%,308.4292522713528,4,7,0.07229998794139611,84.64761329617596,1,mobile,search,N,2025-12-30,2026-04-26,1
U470405,0.9561813511791607,76.9830148575576,5,10,0.5588896264723131,59.26078904272854,0, pc,ad,1,2025-05-28,2025-11-24,1
U255814,0.8528009419164341,183.53448586483742,2,7,0.7677285248981287,69.1532096306161,2,TABLET,ad,0,2025-06-12,2025-11-21,1
U434040,0.22837977898273887,164.7571597136853,5,7,0.24968292863608982,74.85463689358637,2,tablet,referral,0,2025-08-16,2025-12-31,0
U182548,0.8441483566105131,55.930430908388814,3,9,0.29752193528903126,,0, pc,ad,,2025-03-16,2025-03-22,0
U501894,0.21296754896478093,251.47780004283996,1,9,0.3277202061678186,77.60009431423519,1,mobile,sns,0,2025-05-20,2025-06-22,0
U265179,0.24674293655695453,268.13760395758834,1,9,0.41417774536223567,80.61599781264273,0,mobile,sns,0,2025-06-08,2025-08-14,0
U438738,0.7630953283968198,146.28438713035703,3,15,0.19512226746337438,79.59987271171155,1,mobile,ad,0,2025-02-04,2025-02-10,0
U982023,0.36910265668574943,132.1094007591378,4,6,0.4625148850561886,69.88483411726315,1,mobile,referral,0,2025-08-08,2026-01-24,1
U632766,0.3575935051669997,36.360123110038494,2,10,0.37131111766329555,87.27275820913584,2,pc,ad,0,2025-03-12,2025-04-22,0
U512704,0.7670624539518843,50.27597698302509,1,12,0.681869592463089,68.3933558607413,1,pc,search,1,2025-01-02,2025-03-12,0
U588710,0.18556442180326282,108.82153776235673,2,9,0.42673400537427847,67.1165089711181,0,pc,sns,1,2025-08-15,2025-12-15,0
U805672,83%,70.53877842950526,2,10,0.8355197488621274,92.18154609940643,0,mobile,sns,1,2025-04-20,2025-04-26,1
U329033,0.7452950274520812,212.0083986578263,5,10,0.24724675757699013,56.50247180419193,1,mobile,search,0,2025-09-19,2026-01-12,1
U672766,0.9241325840861515,48.872170520225666,3,10,0.7932242022086526,,0,pc,sns,0,2025-07-15,2025-08-02,1
U885421,0.8278218449194595,45.73041969928377,3,10,0.13239045063576815,59.850571572666695,0,mobile,referral,1,2025-01-11,2025-06-23,0
U615171,0.7271292918793911,174.1398228804852,1,5,0.3178341999819236,77.42138697349256,2,mobile,search,1,2025-09-10,2026-01-13,0
U501885,0.6060061110457168,158.20848561919533,4,9,0.5080382812005143,89.97027420251263,1,pc,sns,0,2025-01-15,2025-03-16,0
U230617,0.3396406833358096,140.11810692471695,7,11,0.2369710526154673,,0,pc,search,1,2025-04-25,2025-08-29,0
U323460,0.5284966386180665,196.33051487932016,5,10,0.519770227031717,97.40772528406589,1,mobile,search,Y,2025-09-07,2025-11-02,1
U951421,0.9213937450282176,85.4557544991431,3,10,,72.38076295986838,1,mobile,search,1,2025-05-28,2025-06-17,0
U587133,0.722949512443332,99.64575846041416,2,8,0.15495946385787365,70.38258633922534,2,pc,ad,1,2025-05-21,2025-05-22,0
U371208,85%,155.3334997081609,2,7,0.431007523186847,60.100866028526184,1,PC,sns,0,2025-03-22,2025-04-30,0
U476531,0.678305374592414,145.77151111042951,0,11,0.12190230603686378,99.31897236089887,0,mobile,ad,1,2025-06-11,2025-10-17,0
U620214,0.5077790600105877,5665.503880374118,0,16,0.39192158822832096,69.89595570773419,0, pc,ad,1,2025-04-17,2025-07-28,0
U583791,0.5254308091994044,231.7417595126902,6,11,0.3087428912713683,53.352167633316036,1,MOBILE,search,1,2025-12-11,2026-01-29,1
U729797,0.5273047809213668,57.07171736217866,6,7,0.7932615111361596,100.0,2,PC,ad,Y,2025-09-08,2026-01-10,1
U331743,0.45756949481215986,104.75150045684718,7,6,0.4242979295374258,77.51138131393286,1,mobile,search,1,2025-11-27,2026-02-05,1
U684309,76%,59.9433994458226,5,9,0.7232401981636013,83.18362630845992,1,pc,search,True,2025-05-03,2025-05-31,1
U498409,7%,408.3286290366682,7,14,0.19624472533591272,95.54184309177012,1, pc,ad,False,2025-12-12,2026-04-13,1
U946534,0.6692825306261224,134.2514956080311,3,7,0.8028240057817965,,2, mobile,ad,0,2025-04-12,2025-07-03,1
U242130,57%,67.59928188521619,2,13,0.5035422011191207,85.64845099862238,1,mobile,ad,True,2025-04-23,2025-08-21,0
U233594,0.8862846254185839,97.35340975363707,1,11,0.2582359467508084,72.76055101259277,1,pc,search,Y,2025-04-19,2025-07-29,0
U357801,0.5246358176005502,154.01339654848704,1,9,0.33283382397174627,미응시,1,mobile,search,0,2025-08-03,2025-08-21,0
U557516,0.7182449872128672,211.14037991928012,5,10,0.4796964432691358,71.52179059620723,0,pc,sns,0,2025-08-12,2025-08-20,1
U721786,0.6076636708063446,72.10974291678417,0,13,0.5685279739552525,71.71705879822511,0,MOBILE,sns,1,2025-01-24,2025-02-11,0
U463630,0.6006849474110585,275.9128878321963,7,13,0.1948613860372263,73.67603459147526,0,mobile,search,N,2025-07-24,2025-09-02,0
U922343,0.5938121456333049,131.18299460374138,6,7,0.8090401980592511,66.44458795535344,2, pc,ad,0,2025-12-13,2026-01-22,1
U526751,0.3416833238574025,175.07764511170186,3,11,0.21029784591451267,79.06128969470286,1,mobile,search,1,2025-05-29,2025-11-11,1
U216402,0.23794054727741537,92.68846925080423,5,9,0.10210157986152735,79.02583245301149,4,pc,search,False,2025-09-12,2026-01-31,0
U207295,0.5960805116063285,246.70751325492768,1,9,0.2456907534295626,83.46483239852427,2,mobile,search,0,2025-08-19,2026-01-25,0
U976064,0.48155288631335685,160.79163969275078,3,4,0.8902540530467065,80.95449121049661,1,mobile,referral,True,2025-12-23,2026-03-18,1
U220685,0.5267736007723731,88.39466730409634,0,14,0.3611720846124949,100.0,2,mobile,ad,1,2025-08-22,2025-10-19,0
U953065,0.541717843306649,100.7116256847947,0,16,0.3486806738673088,86.73681635491194,0,mobile,ad,0,2025-06-21,2025-09-01,0
U350267,80%,215.71535168250247,0,13,0.5490151055212459,69.09847353419568,1, pc,sns,0,2025-01-05,2025-06-11,0
U184068,0.7313790546248677,169.50007300100256,6,7,0.4401464576942461,78.34300105356279,1,mobile,referral,0,2025-10-20,2025-12-23,1
U374233,20%,107.11824599766999,5,14,0.6943605997258999,91.77777359824022,1, mobile,search,True,2025-05-04,2025-08-26,0
U653227,0.3403833922875786,209.03672578709399,7,9,0.19917125563754504,58.70037535378257,0, tablet,search,N,2025-12-03,2025-12-29,0
U485112,66%,151.05952542696943,7,8,0.7807935118760511,100.0,1, mobile,ad,False,2025-03-30,2025-09-23,1
U807021,0.5498014564557637,31.745979425304398,7,15,0.6410007184200219,,1,mobile,sns,1,2025-06-09,2025-10-03,1
U649888,0.1316003994818667,119.73130638042576,7,7,0.010518628444164234,84.60385550532884,0,pc,search,Y,2025-10-29,2026-04-21,0
U460705,0.6128749087309839,213.02077181174593,0,4,0.5153069308052749,72.09240616314287,2,pc,search,,2025-02-25,2025-04-19,0
U671165,0.6355709707958322,323.8119930480163,6,10,0.3340776547262581,71.28694640119782,1,mobile,search,1,2025-04-11,2025-07-31,1
U974315,0.7506943872309216,63.23572133071765,5,14,0.5265311012117679,53.75921976893045,0,tablet,search,1,2025-10-16,2025-12-04,1
U470629,0.739558631718194,205.12252876067797,1,15,0.1778475093826204,84.70500132888913,3,MOBILE,sns,0,2025-04-26,2025-07-19,0
U238099,0.6596611217164213,130.62606518472424,1,14,0.6903038958686176,,2,mobile,ad,1,2025-12-15,2026-02-11,1
U467904,8%,55.92065401053883,7,10,0.751136336893299,51.801216739935924,0,mobile,search,N,2025-07-15,2025-08-09,0
U856102,0.8250258667163389,59.31721501030339,7,6,0.2305958395549957,,1,pc,ad,N,2025-10-28,2026-01-16,1
U295865,0.18661441421030092,64.87610612719843,2,14,0.4980097868815534,97.0544783411031,1,MOBILE,sns,0,2025-07-19,2025-10-22,0
U954227,0.2933287372142879,44.09090513895543,0,15,0.518043658061799,,1,pc,ad,0,2025-01-17,2025-02-14,0
U629475,72%,52.41752538289144,2,13,0.28446033046467023,86.0435291311733,2,mobile,referral,True,2025-10-23,2026-01-03,1
U641415,0.6959652586511025,133.74934096822608,0,8,0.3986058723627178,83.1513689475675,2, mobile,search,Y,2025-06-02,2025-06-18,0
U385336,0.17589634270011964,31.199059787063774,5,8,0.4376002256832072,70.7187382684393,1,pc,search,1,2025-05-22,2025-09-15,0
U928410,0.5671905847354476,72.8632563957178,3,10,0.30750106275142103,,0,tablet,search,1,2025-09-26,2025-11-21,0
U132453,74%,101.38769876340953,0,7,0.7263106752972075,69.7092894761281,0,mobile,search,0,2025-04-13,2025-04-29,0
U368803,66%,73.15995690650288,7,15,0.41072997822907586,79.24547803446634,0, mobile,search,1,2025-06-05,2025-09-05,1
U476559,0.6217219492424764,48.23179966744916,6,5,0.5743598619054726,54.44722163320277,2,pc,search,Y,2025-08-10,2026-01-08,1
U529547,0.29539039102817033,128.08177203691088,7,11,0.49620409655482584,55.04558517788499,2,mobile,ad,0,2025-08-04,2026-01-30,1
U526718,0.6782432000516785,72.16134714569185,7,9,0.22164851919169032,88.36662950704293,0,mobile,search,1,2025-09-23,2026-03-17,1
U233131,0.653024849940575,76.01995938474927,0,10,0.595600575348502,79.71687296202776,2,mobile,sns,True,2025-01-30,2025-03-02,0
U303033,0.9030115507416253,116.30615235616368,6,16,0.3776314247884641,70.00560373686913,1,pc,ad,N,2025-12-28,2026-02-03,1
U185717,0.2975822867602832,182.81588980237777,6,15,0.785797519834118,98.70983281350266,2,mobile,sns,0,2025-08-10,2026-01-18,1
U615211,0.503339996030747,83.99912765846591,6,7,0.5733767049219669,98.56241940564902,2,mobile,sns,N,2025-08-14,2025-12-06,1
U415781,0.5843384957377884,86.85011926439488,2,12,0.8708496123782495,78.14835199664186,1,mobile,sns,Y,2025-11-18,2026-02-24,1
U609194,0.5256021055757587,54.417273311311966,3,9,0.8019170444048257,51.620828344735024,0,mobile,ad,1,2025-06-28,2025-11-20,1
U630742,0.8525447503081189,211.63749651923024,7,12,0.27284528070396774,70.43761416799529,0,mobile,search,1,2025-01-12,2025-01-23,0
U731801,0.5579677254210483,129.44621091595815,0,6,0.2841533543254157,60.34385438005926,2,MOBILE,sns,1,2025-02-18,2025-05-29,0
U592331,0.5305194238694988,203.9909429365123,5,11,0.10828567628447468,,2,mobile,search,0,2025-12-11,2026-03-24,1
U683152,0.40800672212671135,222.99325815405706,6,11,0.27160374295985756,58.891839667914525,0,mobile,search,1,2025-12-26,2026-06-13,1
U628434,0.8510462434126508,83.25502130552333,6,14,0.4664494796479114,55.252837058027524,1,mobile,search,0,2025-01-31,2025-04-25,0
U687189,0.5759886645349482,361.2662572306086,4,13,0.4448410953271187,,2,pc,search,1,2025-09-07,2025-12-08,1
U654978,0.3172048810158887,195.25237696684894,6,13,0.2004938029753295,,1,mobile,ad,N,2025-08-29,2026-01-20,0
U384592,0.6420472470075458,137.23167453625095,7,8,0.46348350162291313,39.8173163650927,1, mobile,ad,0,2025-03-02,2025-04-19,0
U321655,0.24755500893223734,88.15568823094034,6,6,0.5485512567323952,67.5166307774845,3,mobile,sns,False,2025-10-14,2025-10-26,0
U808688,0.7101976533882344,79.39754456391081,0,8,0.4159048407340074,81.72155762570013,2,MOBILE,search,0,2025-06-17,2025-09-10,0
U408431,0.6030493377935522,127.27012562271472,1,6,0.2228577329223686,61.89066037914317,2,pc,ad,0,2025-03-25,2025-07-13,0
U594229,0.6941292421948642,145.87192878261044,2,14,0.6820088741993953,56.812400818007404,2,pc,referral,0,2025-07-23,2025-10-19,1
U277275,0.3737851464360761,25.187116635158628,2,3,,71.05014259417815,1,pc,search,1,2025-11-26,2026-04-02,0
U488275,0.557487568683235,96.38777221448099,2,12,0.3857850017880437,60.3995226013423,0, mobile,ad,Y,2025-03-20,2025-05-04,0
U576696,0.7897624895361035,142.20142760219412,1,9,0.2375827909026705,,2,tablet,ad,N,2025-08-14,2025-08-16,0
U663410,0.26533441285146137,162.4214016555232,5,12,0.9189489160941146,57.54038188283522,2,mobile,search,0,2025-09-24,2026-02-13,1
U573738,0.40325743245637996,115.76236471806648,0,14,0.5646682433805874,70.53708503343766,2,mobile,search,True,2025-08-16,2026-01-16,0
U424591,0.2369796757895418,159.54888870215484,6,9,0.22969595294487194,67.15010989424056,0,mobile,ad,1,2025-08-25,2025-12-14,0
U965593,0.6527613447394385,79.48334017801864,5,8,0.46521752910283515,71.83869738283765,3,mobile,sns,Y,2025-09-22,2025-11-17,1
U561464,0.7042677881525318,157.18014343509103,7,13,0.5113177924494223,94.8921223162406,1,mobile,sns,1,2025-03-27,2025-06-02,1
